País,Variable,Código CINE,Nivel CINE,Grado,Población,2018,2019,2020,2021,2022,2023
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Hombres,2,24,45,6,3,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,1,13,34,9,6,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Urbano,3,37,77,15,9,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Rural,0,0,2,0,0,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Total,65,476,1528,168,84,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Hombres,44,265,852,78,33,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Mujeres,21,211,676,90,51,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Urbano,64,471,1502,159,83,
Peru,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Rural,1,5,26,9,1,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,15,70,262,22,7,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,11,50,168,10,4,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,4,20,94,12,3,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,14,70,262,22,7,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,1,0,0,0,0,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,20,56,246,17,7,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,13,34,136,8,3,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,7,22,110,9,4,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,20,56,245,17,7,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,0,0,1,0,0,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,9,41,214,12,1,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,6,30,126,5,1,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,3,11,88,7,0,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,9,41,214,11,1,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,0,0,0,1,0,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Total,44,167,722,51,15,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,30,114,430,23,8,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,14,53,292,28,7,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,43,167,721,50,15,
Peru,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,1,0,1,1,0,
Peru,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Total,8,31,158,11,7,
Peru,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,5,20,86,2,1,
Peru,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,3,11,72,9,6,
Peru,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,8,31,157,11,7,
Peru,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,0,0,1,0,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Total,0,0,2,7,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,0,0,0,2,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,0,0,2,5,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,0,0,2,6,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,0,0,0,1,0,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Total,41,237,268,221,294,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Hombres,19,120,136,101,156,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,22,117,132,120,138,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Urbano,41,234,265,213,286,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Rural,0,3,3,8,8,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Total,64,224,422,390,408,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Hombres,35,121,214,205,173,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,29,103,208,185,235,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Urbano,64,221,414,383,395,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Rural,0,3,8,7,13,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Total,48,258,428,566,595,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Hombres,27,152,259,282,297,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,21,106,169,284,298,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Urbano,48,253,421,550,585,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Rural,0,5,7,16,10,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Total,55,182,381,556,712,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Hombres,31,100,213,323,371,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,24,82,168,233,341,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Urbano,55,182,378,546,692,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Rural,0,0,3,10,20,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Total,41,179,298,501,672,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Hombres,26,101,165,283,377,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,15,78,133,218,295,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Urbano,41,179,295,493,659,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Rural,0,0,3,8,13,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Total,37,148,268,411,607,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Hombres,20,88,145,224,323,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,17,60,123,187,284,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Urbano,37,147,265,401,597,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Rural,0,1,3,10,10,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Total,286,1228,2065,2645,3288,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Hombres,158,682,1132,1418,1697,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Mujeres,128,546,933,1227,1591,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Urbano,286,1216,2038,2586,3214,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Rural,0,12,27,59,74,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,61,167,301,347,412,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,36,99,182,184,213,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,25,68,119,163,199,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,61,166,300,343,402,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,0,1,1,4,10,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,55,163,279,364,376,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,35,87,158,199,195,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,20,76,121,165,181,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,55,161,277,360,374,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,0,2,2,4,2,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,59,148,287,344,341,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,33,93,151,194,184,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,26,55,136,150,157,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,59,148,285,339,336,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,0,0,2,5,5,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,175,478,867,1055,1129,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,104,279,491,577,592,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,71,199,376,478,537,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,175,475,862,1042,1112,
Peru,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,0,3,5,13,17,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Total,208,903,50,81,237,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Hombres,98,412,23,37,100,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,110,491,27,44,137,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Urbano,207,897,50,80,233,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Rural,1,6,0,1,4,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Total,71,414,43,78,262,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Hombres,31,203,26,32,115,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,40,211,17,46,147,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Urbano,71,413,43,77,262,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Rural,0,1,0,1,0,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Total,85,316,28,69,276,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Hombres,43,171,9,28,126,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,42,145,19,41,150,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Urbano,85,314,28,68,272,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Rural,0,2,0,1,4,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Total,81,283,15,49,196,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Hombres,40,133,5,25,99,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,41,150,10,24,97,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Urbano,80,281,15,49,195,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Rural,1,2,0,0,1,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Total,57,247,20,44,191,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Hombres,29,123,12,28,113,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,28,124,8,16,78,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Urbano,57,242,20,44,187,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Rural,0,5,0,0,4,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Total,26,191,16,45,142,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Hombres,11,97,5,21,75,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,15,94,11,24,67,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Urbano,26,190,16,44,140,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Rural,0,1,0,1,2,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Total,528,2354,172,366,1304,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Hombres,252,1139,80,171,628,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Mujeres,276,1215,92,195,676,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Urbano,526,2337,172,362,1289,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Rural,2,17,0,4,15,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,48,251,14,39,100,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,24,128,5,20,39,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,24,123,9,19,61,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,48,250,14,38,98,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,0,1,0,1,2,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,62,196,9,30,128,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,29,90,6,18,65,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,33,106,3,12,63,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,62,195,9,30,128,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,0,1,0,0,0,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,46,169,8,32,128,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,23,89,4,18,54,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,23,80,4,14,74,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,46,168,8,32,127,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,0,1,0,0,1,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Total,156,616,31,101,356,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,76,307,15,56,158,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,80,309,16,45,198,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,156,613,31,100,353,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,0,3,0,1,3,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Total,49,222,18,48,142,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,29,97,6,23,73,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,20,125,12,25,69,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,49,222,18,48,141,
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,0,0,0,0,1,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Total,1975,5490,7151,8508,9735,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Hombres,994,2601,3359,4050,4608,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Mujeres,981,2889,3792,4458,5127,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Total,1413,3503,4903,6057,7196,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Hombres,686,1597,2289,2813,3344,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Mujeres,727,1906,2614,3244,3852,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Total,763,2190,3283,4251,4701,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Hombres,354,968,1493,1902,2116,
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Mujeres,409,1222,1790,2349,2585,
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Total,536764,549160,591671,623621,621231,
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Hombres,272799,279114,300576,316796,316297,
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Mujeres,263965,270046,291095,306825,304934,
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Total,496004,514288,523164,544467,545874,
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Hombres,249274,258471,266910,279391,280344,
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Mujeres,246730,255817,256254,265076,265530,
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Total,431770,447283,484298,525399,511443,
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Hombres,218856,225808,243367,264786,260623,
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Mujeres,212914,221475,240931,260613,250820,
Rep.Dom,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Total,7283,10009,12433,8310,16155,
Rep.Dom,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,3522,4819,6147,3997,7992,
Rep.Dom,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,3761,5190,6286,4313,8163,
Rep.Dom,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,5355,7660,9622,6008,12531,
Rep.Dom,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,1928,2349,2811,2302,3624,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Total,9513,12104,11563,11138,17361,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Hombres,4814,6102,5731,5585,8657,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,4699,6002,5832,5553,8704,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Urbano,5618,7504,7248,6664,11366,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Rural,3895,4600,4315,4474,5995,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Total,8998,12242,11743,11575,14771,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Hombres,4531,6116,5941,5786,7437,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,4467,6126,5802,5789,7334,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Urbano,5208,7704,7481,7088,9493,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Rural,3790,4538,4262,4487,5278,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Total,8308,11007,12198,12122,15815,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Hombres,4237,5493,6135,6214,7983,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,4071,5514,6063,5908,7832,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Urbano,5066,6855,7868,7662,10535,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Rural,3242,4152,4330,4460,5280,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Total,6877,8749,9994,11268,14071,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Hombres,3405,4256,4998,5590,7019,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,3472,4493,4996,5678,7052,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Urbano,4316,5705,6539,7354,9514,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Rural,2561,3044,3455,3914,4557,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Total,6203,7218,7987,9155,12177,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Hombres,3052,3457,3803,4491,5873,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,3151,3761,4184,4664,6304,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Urbano,4208,4981,5573,6275,8565,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Rural,1995,2237,2414,2880,3612,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Total,5149,5823,6673,7292,9698,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Hombres,2503,2748,3113,3429,4617,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,2646,3075,3560,3863,5081,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Urbano,3560,4189,4770,5145,6957,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Rural,1589,1634,1903,2147,2741,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,,Total,45048,57143,60158,62550,83893,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,,Hombres,22542,28172,29721,31095,41586,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,,Mujeres,22506,28971,30437,31455,42307,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,,Urbano,27976,36938,39479,40188,56430,
Rep.Dom,𝐼𝑔𝑀,CINE-1,Educación primaria,,Rural,17072,20205,20679,22362,27463,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,4048,4443,5325,6059,7655,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,1884,2094,2516,2745,3628,
Rep.Dom,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,2164,2349,2809,3314,4027,
