,País,Indicador,Definicion_indicador,Código CINE,Nivel CINE,Población,Year,value
1160,Uruguay,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2019,
1161,Uruguay,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2019,
1162,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2020,0.75
1163,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2020,
1164,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2020,
1165,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2020,1.16
1166,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Hombres,2020,
1167,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Mujeres,2020,
1168,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Total,2020,
1169,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Hombres,2020,
1170,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Mujeres,2020,
1171,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Total,2020,3.48
1172,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2020,
1173,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2020,
1174,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,Total,Total,Total,2020,
1175,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2020,
1176,Argentina,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2020,
1177,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2020,
1178,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2020,
1179,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2020,
1180,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2020,
1181,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2020,
1182,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2020,
1183,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2020,
1184,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2020,
1185,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2020,
1186,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2020,
1187,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2020,
1188,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2020,
1189,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2020,
1190,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2020,
1191,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Rural,2020,
1192,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2020,
1193,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2020,
1194,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2020,
1195,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2020,
1196,Argentina,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2020,
1197,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2020,
1198,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2020,
1199,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2020,
1200,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2020,
1201,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2020,
1202,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2020,
1203,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2020,
1204,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2020,
1205,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2020,
1206,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2020,
1207,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2020,
1208,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2020,
1209,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2020,
1210,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2020,
1211,Argentina,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2020,
1212,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2020,
1213,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2020,
1214,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2020,
1215,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2020,
1216,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2020,
1217,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2020,
1218,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2020,
1219,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2020,
1220,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2020,
1221,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2020,
1222,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2020,
1223,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2020,
1224,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2020,
1225,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2020,
1226,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2020,
1227,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Total,2020,
1228,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Hombres,2020,
1229,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Mujeres,2020,
1230,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Urbano,2020,
1231,Argentina,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Rural,2020,
1232,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Total,2020,
1233,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Hombres,2020,
1234,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Mujeres,2020,
1235,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Total,2020,
1236,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Hombres,2020,
1237,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Mujeres,2020,
1238,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Total,2020,
1239,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Hombres,2020,
1240,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Mujeres,2020,
1241,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Total,2020,
1242,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Hombres,2020,
1243,Argentina,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2020,
1244,Argentina,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2020,
1245,Chile,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2020,1.92
1246,Chile,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2020,2.16
1247,Chile,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2020,1.66
1248,Chile,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2020,5.08
